,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
contig_21499_2,1818,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,1821,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.608,0.392
contig_21499_2,1824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.88,0.0,1.0,0.0,0.0,0.0,0.884,0.0,0.116,0.0
contig_21499_2,1836,0.0,1.0,0.0,0.0,0.636,0.336,0.0,0.028,0.0,0.0,0.0,1.0,0.016,0.488,0.488,0.008,0.0,1.0,0.0,0.0,0.212,0.276,0.468,0.044
contig_21499_2,1842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.112,0.012,0.0,0.876
contig_21499_2,1849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21499_2,1854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.0,0.86,0.0,1.0,0.0,0.0,0.0,0.736,0.0,0.264,0.0
contig_21499_2,1860,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.036,0.0,0.964,0.0,1.0,0.0,0.0,0.0,0.964,0.0,0.036,0.0
contig_21499_2,1863,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.504,0.496,0.0,0.0,0.0,1.0,0.0,0.0,0.496,0.504,0.0
contig_21499_2,1866,0.0,0.0,0.0,1.0,0.0,0.776,0.0,0.224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.484,0.0,0.516
contig_21499_2,1869,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004
contig_21499_2,1884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.94,0.0,0.06,0.0
contig_21499_2,1888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.228,0.0,0.772
contig_21499_2,1899,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.956,0.0,0.04,0.004
contig_21499_2,1903,1.0,0.0,0.0,0.0,0.984,0.012,0.0,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0
contig_21499_2,1908,0.0,0.0,1.0,0.0,0.0,0.0,0.368,0.632,0.0,0.0,1.0,0.0,0.0,0.868,0.132,0.0,0.0,0.0,1.0,0.0,0.0,0.148,0.504,0.348
contig_21499_2,1914,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21499_2,1917,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,1.0,0.0,0.0,0.824,0.0,0.176,0.0
contig_21499_2,1923,1.0,0.0,0.0,0.0,0.328,0.668,0.004,0.0,1.0,0.0,0.0,0.0,0.88,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21499_2,1926,1.0,0.0,0.0,0.0,0.056,0.004,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.804,0.092,0.104
contig_21499_2,1932,0.0,1.0,0.0,0.0,0.0,0.004,0.992,0.004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.02,0.976
contig_21499_2,1936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0
contig_21499_2,1938,0.0,0.0,0.0,1.0,0.0,0.088,0.0,0.912,0.0,0.0,0.0,1.0,0.0,0.912,0.0,0.088,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_21499_2,1939,0.0,1.0,0.0,0.0,0.0,0.74,0.004,0.256,0.0,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,1950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21499_2,1956,0.0,1.0,0.0,0.0,0.068,0.932,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.988,0.0,0.0,1.0,0.0,0.0,0.0,0.224,0.728,0.008,0.04
contig_21499_2,1957,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012,0.108,0.0,0.88
contig_21499_2,1965,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.968,0.0,0.004,0.028
contig_21499_2,1968,0.0,1.0,0.0,0.0,0.912,0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06,0.936,0.004,0.0
contig_21499_2,1971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.312,0.0,0.688,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988
contig_21499_2,1977,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.004,0.004,0.684,0.308
contig_21499_2,1983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21499_2,1986,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21499_2,1992,0.0,0.0,0.0,1.0,0.728,0.264,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.272,0.0,0.0,0.728,0.704,0.068,0.0,0.228
contig_21499_2,1998,0.0,1.0,0.0,0.0,0.0,0.68,0.0,0.32,0.0,1.0,0.0,0.0,0.0,0.312,0.0,0.688,0.0,1.0,0.0,0.0,0.0,0.684,0.0,0.316
contig_21499_2,2001,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.148,0.0,0.852,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.02
contig_21499_2,2004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_21499_2,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.232,0.0,0.768,0.0,1.0,0.0,0.0,0.004,0.788,0.0,0.208
contig_21499_2,2010,0.0,1.0,0.0,0.0,0.0,0.032,0.968,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.908,0.092,0.0
contig_21499_2,2014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.076,0.0,0.924
contig_21499_2,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.084,0.916,0.0
contig_21499_2,2017,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.844,0.0,0.156,0.0,0.0,0.0,1.0,0.0,0.156,0.0,0.844,0.0
contig_21499_2,2022,1.0,0.0,0.0,0.0,0.972,0.0,0.028,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,0.972,0.004,0.024,0.0
contig_21499_2,2028,0.0,1.0,0.0,0.0,0.0,0.108,0.0,0.892,0.0,1.0,0.0,0.0,0.0,0.948,0.0,0.052,0.0,1.0,0.0,0.0,0.0,0.88,0.0,0.12
contig_21499_2,2032,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.612,0.06,0.32,0.008
contig_21499_2,2037,0.0,1.0,0.0,0.0,0.0,0.056,0.0,0.944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.644,0.0,0.352
contig_21499_2,2058,0.0,0.0,0.0,1.0,0.048,0.0,0.004,0.948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.148,0.032,0.036,0.784
contig_21499_2,2064,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.032,0.032,0.768,0.168
contig_21499_2,2067,0.0,0.0,1.0,0.0,0.46,0.012,0.524,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.364,0.032,0.58,0.024
contig_21499_2,2076,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02,0.7,0.084,0.196
contig_21499_2,2085,0.0,0.0,1.0,0.0,0.652,0.008,0.328,0.012,1.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.336,0.016,0.632,0.016
contig_21499_2,2100,0.0,0.0,0.0,1.0,0.0,0.004,0.816,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.024,0.976,0.0,0.0,0.0,1.0,0.008,0.04,0.46,0.492
contig_21499_2,2103,0.0,1.0,0.0,0.0,0.0,0.912,0.0,0.088,0.0,0.0,0.0,1.0,0.008,0.752,0.0,0.24,0.0,0.0,0.0,1.0,0.04,0.336,0.032,0.592
contig_21499_2,2106,0.0,0.0,1.0,0.0,0.776,0.0,0.224,0.0,0.0,0.0,1.0,0.0,0.944,0.0,0.056,0.0,0.0,0.0,1.0,0.0,0.184,0.028,0.768,0.02
contig_21499_2,2115,0.0,1.0,0.0,0.0,0.004,0.032,0.964,0.0,0.0,1.0,0.0,0.0,0.0,0.072,0.032,0.896,0.0,1.0,0.0,0.0,0.0,0.124,0.756,0.12
contig_21499_2,2119,0.0,0.0,1.0,0.0,0.0,0.0,0.036,0.964,0.0,0.0,1.0,0.0,0.02,0.008,0.828,0.144,0.0,0.0,1.0,0.0,0.0,0.004,0.232,0.764
contig_21499_2,2121,0.0,1.0,0.0,0.0,0.012,0.976,0.004,0.008,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984,0.0,1.0,0.0,0.0,0.036,0.856,0.024,0.084
contig_21499_2,2127,1.0,0.0,0.0,0.0,0.184,0.0,0.812,0.004,1.0,0.0,0.0,0.0,0.636,0.004,0.344,0.016,1.0,0.0,0.0,0.0,0.888,0.016,0.08,0.016
contig_21499_2,2133,0.0,0.0,0.0,1.0,0.0,0.012,0.308,0.68,0.0,0.0,0.0,1.0,0.004,0.012,0.624,0.36,0.0,0.0,1.0,0.0,0.004,0.0,0.52,0.476
contig_21499_2,2139,1.0,0.0,0.0,0.0,0.076,0.26,0.012,0.652,1.0,0.0,0.0,0.0,0.064,0.704,0.032,0.2,0.016,0.0,0.984,0.0,0.352,0.056,0.112,0.48
contig_21499_2,2142,0.0,0.0,1.0,0.0,0.648,0.008,0.336,0.008,0.0,0.0,1.0,0.0,0.928,0.004,0.068,0.0,0.0,0.0,1.0,0.0,0.32,0.024,0.616,0.04
contig_21499_2,2145,0.0,0.0,0.0,1.0,0.024,0.14,0.028,0.808,0.0,0.0,0.0,1.0,0.004,0.964,0.0,0.032,0.0,0.0,0.0,1.0,0.028,0.184,0.028,0.76
contig_21499_2,2163,0.0,0.0,0.0,1.0,0.248,0.564,0.0,0.188,1.0,0.0,0.0,0.0,0.028,0.14,0.0,0.832,1.0,0.0,0.0,0.0,0.116,0.032,0.004,0.848
contig_21499_2,2166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068,0.008,0.912,0.012,0.0,0.0,1.0,0.0,0.096,0.02,0.86,0.024
contig_21499_2,2181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.884,0.02,0.08,0.016,1.0,0.0,0.0,0.0,0.884,0.036,0.072,0.008
contig_21499_2,2182,0.0,0.0,0.0,1.0,0.004,0.056,0.0,0.94,0.0,1.0,0.0,0.0,0.0,0.008,0.004,0.988,0.0,0.0,0.0,1.0,0.0,0.084,0.0,0.916
contig_21499_2,2199,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0,0.448,0.504,0.032,0.016,0.0,1.0,0.0,0.0,0.624,0.364,0.008,0.004
contig_21499_2,2200,0.0,0.0,1.0,0.0,0.0,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.012,0.0,0.92,0.068,0.0,0.0,1.0,0.0,0.028,0.008,0.916,0.048
contig_21499_2,2202,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.032,0.936,0.024,0.008,0.0,1.0,0.0,0.0,0.0,0.944,0.044,0.012
contig_21499_2,2205,1.0,0.0,0.0,0.0,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.0,0.928,0.016,0.044,0.012,1.0,0.0,0.0,0.0,0.94,0.016,0.04,0.004
contig_21499_2,2206,0.0,1.0,0.0,0.0,0.008,0.492,0.0,0.5,0.0,0.0,0.0,1.0,0.004,0.908,0.0,0.088,0.0,0.0,0.0,1.0,0.032,0.116,0.012,0.84
contig_21499_2,2214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012,0.928,0.008,0.052,0.0,1.0,0.0,0.0,0.016,0.844,0.02,0.12
contig_21499_2,2221,1.0,0.0,0.0,0.0,0.152,0.0,0.0,0.848,1.0,0.0,0.0,0.0,0.064,0.0,0.004,0.932,1.0,0.0,0.0,0.0,0.84,0.012,0.004,0.144
contig_21499_2,2223,0.0,1.0,0.0,0.0,0.0,0.792,0.0,0.208,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.008,0.816,0.008,0.168
contig_21499_2,2230,0.0,0.0,0.0,1.0,0.98,0.0,0.004,0.016,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.104,0.02,0.292,0.584
contig_21499_2,2232,0.0,1.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,1.0,0.0,0.0,0.008,0.952,0.02,0.02,0.0,1.0,0.0,0.0,0.004,0.764,0.028,0.204
contig_21499_2,2233,0.0,0.0,1.0,0.0,0.0,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012,0.86,0.128
contig_21499_2,2238,0.0,0.0,0.0,1.0,0.0,0.484,0.0,0.516,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.008,0.184,0.004,0.804
contig_21499_2,2241,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21499_2,2248,1.0,0.0,0.0,0.0,0.012,0.988,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.016,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,2251,0.0,0.0,0.0,1.0,0.0,0.004,0.992,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.94,0.008,0.052
contig_21499_2,2256,0.0,1.0,0.0,0.0,0.004,0.172,0.824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008,0.028,0.964,0.0
contig_21499_2,2262,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.024,0.0,0.976,0.0,0.0,0.0,1.0,0.0,0.932,0.0,0.068
contig_21499_2,2263,0.0,0.0,1.0,0.0,0.696,0.0,0.304,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.54,0.004,0.452,0.004
contig_21499_2,2268,1.0,0.0,0.0,0.0,0.088,0.0,0.912,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0
contig_21499_2,2274,0.0,1.0,0.0,0.0,0.0,0.368,0.0,0.632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.388,0.0,0.612
contig_21499_2,2277,0.0,0.0,1.0,0.0,0.012,0.0,0.948,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.948,0.052,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0
contig_21499_2,2280,1.0,0.0,0.0,0.0,0.06,0.0,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.032,0.0,0.968,0.0
contig_21499_2,2283,0.0,1.0,0.0,0.0,0.0,0.82,0.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,2286,1.0,0.0,0.0,0.0,0.396,0.0,0.604,0.0,1.0,0.0,0.0,0.0,0.568,0.004,0.428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,2292,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21499_2,2295,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_21499_2,2296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21499_2,2301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,2302,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21499_2,2307,0.0,1.0,0.0,0.0,0.964,0.024,0.012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,2310,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.844,0.0,0.156,0.0
contig_21499_2,2316,0.0,0.0,1.0,0.0,0.084,0.0,0.916,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.04,0.0
contig_21499_2,2317,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.004,0.528,0.004,0.464
contig_21499_2,2319,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.004,0.432,0.564,0.0
contig_21499_2,2322,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.464,0.004,0.532,0.0
contig_21499_2,2328,0.0,1.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.964,0.036,0.0,0.0
contig_21499_2,2338,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.936,0.004,0.06,0.0
contig_21499_2,2340,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.908,0.0,0.088,0.004
contig_21499_2,2344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.976,0.02,0.0
contig_21499_2,2346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21499_2,2349,0.0,1.0,0.0,0.0,0.008,0.98,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0
contig_21499_2,2353,0.0,0.0,1.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21499_2,2361,0.0,0.0,1.0,0.0,0.032,0.064,0.896,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008,0.94,0.052,0.0
contig_21499_2,2364,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.812,0.0,0.188
contig_21499_2,2370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,1.0,0.0,0.0,0.0,0.16,0.0,0.84
contig_21499_2,2373,0.0,0.0,0.0,1.0,0.0,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008
contig_21499_2,2376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21499_2,2379,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21499_2,2382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.156,0.0,0.844
contig_21499_2,2383,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0
contig_21499_2,2385,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.148,0.852,0.0
contig_21499_2,2394,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.124,0.876,0.0
contig_21499_2,2400,0.0,0.0,0.0,1.0,0.0,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21499_2,2403,0.0,1.0,0.0,0.0,0.0,0.828,0.0,0.172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.86,0.0,0.14
contig_21499_2,2409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21499_2,2412,0.0,0.0,1.0,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.412,0.04,0.548,0.0
contig_21499_2,2413,0.0,0.0,1.0,0.0,0.252,0.0,0.748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21499_2,2421,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.976,0.024,0.0,0.0
contig_21499_2,2436,1.0,0.0,0.0,0.0,0.012,0.232,0.0,0.756,1.0,0.0,0.0,0.0,0.232,0.52,0.0,0.248,1.0,0.0,0.0,0.0,0.744,0.24,0.008,0.008
contig_21499_2,2439,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.016,0.932,0.004,0.048,0.0,1.0,0.0,0.0,0.008,0.944,0.024,0.024
contig_21499_2,2448,0.0,1.0,0.0,0.0,0.0,0.096,0.868,0.036,0.0,0.0,0.0,1.0,0.0,0.828,0.096,0.076,0.0,0.0,0.0,1.0,0.0,0.168,0.056,0.776
contig_21499_2,2455,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.004,0.388,0.58,0.028,0.0,0.0,1.0,0.0,0.0,0.208,0.772,0.02
contig_21499_2,2463,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,0.672,0.004,0.324,0.0,1.0,0.0,0.0,0.0,0.868,0.016,0.096,0.02
contig_21499_2,2464,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.032,0.0,0.964,0.004,0.0,0.0,1.0,0.0,0.008,0.004,0.988,0.0
